doi,score,n_components,parameter_completeness,verified_mes,has_abstract,citation_strength,year_recency
41656513,0.7813,4,0.125,1,1,,1.000
41655310,0.5625,4,0.250,0,1,,1.000
41655307,0.5938,4,0.375,0,1,,1.000
41554306,0.5625,4,0.250,0,1,,1.000
41651145,0.5000,4,0.000,0,1,,1.000
41565176,0.8125,4,0.250,1,1,,1.000
41653623,0.5000,4,0.000,0,1,,1.000
41638332,0.5938,4,0.375,0,1,,1.000
41534585,0.8438,4,0.375,1,1,,1.000
41538914,0.5625,4,0.250,0,1,,1.000
41650624,0.7813,4,0.125,1,1,,1.000
41645540,0.6250,4,0.500,0,1,,1.000
10.1002/jctb.70147,0.6500,5,0.250,1,1,0.000,1.000
41485745,0.7500,4,0.000,1,1,,1.000
41435920,0.8125,4,0.250,1,1,,1.000
41565039,0.6250,4,0.500,0,1,,1.000
41512937,0.7813,4,0.125,1,1,,1.000
41490677,0.8438,4,0.375,1,1,,1.000
41544871,0.8125,4,0.250,1,1,,1.000
41571529,0.5000,4,0.000,1,0,,1.000
10.1523/ENEURO.0452-25.2026,0.4000,5,0.000,0,1,0.000,1.000
41564744,0.5938,4,0.375,0,1,,1.000
41485744,0.5313,4,0.125,0,1,,1.000
41534805,0.5000,4,0.000,0,1,,1.000
41570875,0.5625,4,0.250,0,1,,1.000
41636831,0.5625,4,0.250,0,1,,1.000
10.3389/fmicb.2025.1728775,0.6250,5,0.125,1,1,0.000,1.000
41630144,0.5625,4,0.250,0,1,,1.000
10.1038/s44320-025-00128-y,0.4000,5,0.000,0,1,0.000,1.000
10.1021/acs.analchem.5c05611,0.6989,5,0.375,1,1,0.119,1.000
41631932,0.5625,4,0.250,0,1,,1.000
41624933,0.7813,4,0.125,1,1,,1.000
41624175,0.7813,4,0.125,1,1,,1.000
41236292,0.8750,4,0.500,1,1,,1.000
41616686,0.5938,4,0.375,0,1,,1.000
41606937,0.5313,4,0.125,0,1,,1.000
41544415,0.7500,4,0.000,1,1,,1.000
10.1016/j.ijbiomac.2025.150017,0.6401,5,0.125,1,1,0.075,1.000
41457223,0.8125,4,0.250,1,1,,1.000
41610458,0.8438,4,0.375,1,1,,1.000
41604989,0.8750,4,0.500,1,1,,1.000
41572506,0.5313,4,0.125,0,1,,1.000
41600401,0.7813,4,0.125,1,1,,1.000
41590555,0.9063,4,0.625,1,1,,1.000
41529105,0.5000,4,0.000,0,1,,1.000
41590270,0.5625,4,0.250,0,1,,1.000
41526197,0.8438,4,0.375,1,1,,1.000
41455515,0.5313,4,0.125,0,1,,1.000
41579872,0.5000,4,0.000,0,1,,1.000
10.1002/fuce.70045,0.6500,5,0.250,1,1,0.000,1.000
10.1016/j.biortech.2025.133903,0.6989,5,0.375,1,1,0.119,1.000
41412392,0.7813,4,0.125,1,1,,1.000
41421675,0.8125,4,0.250,1,1,,1.000
10.1021/acssensors.5c03455,0.6750,5,0.375,1,1,0.000,1.000
41411975,0.7813,4,0.125,1,1,,1.000
41443561,0.8125,4,0.250,1,1,,1.000
41371451,0.7500,4,0.000,1,1,,1.000
10.1073/pnas.2526088123,0.4489,5,0.125,0,1,0.119,1.000
10.1039/d5nr04052c,0.6901,5,0.375,1,1,0.075,1.000
41570540,0.7813,4,0.125,1,1,,1.000
41520970,0.5938,4,0.375,0,1,,1.000
41317347,0.8125,4,0.250,1,1,,1.000
10.1016/j.watres.2025.125256,0.4000,5,0.000,0,1,0.000,1.000
10.1016/j.dld.2025.09.018,0.4000,5,0.000,0,1,0.000,1.000
41560654,0.8125,4,0.250,1,1,,1.000
41475238,0.8750,4,0.500,1,1,,1.000
41477949,0.5625,4,0.250,0,1,,1.000
41561919,0.5625,4,0.250,0,1,,1.000
41412025,0.8750,4,0.500,1,1,,1.000
10.1016/j.jenvman.2025.128521,0.6151,5,0.000,1,1,0.075,1.000
41387896,0.5313,4,0.125,0,1,,1.000
10.3390/fuels7010006,0.6500,5,0.250,1,1,0.000,1.000
41551913,0.5000,4,0.000,0,1,,1.000
10.1002/gepi.70032,0.4250,5,0.125,0,1,0.000,1.000
41541636,0.7813,4,0.125,1,1,,1.000
41546421,0.5000,4,0.000,0,1,,1.000
10.3390/microorganisms14010214,0.6250,5,0.125,1,1,0.000,1.000
41542343,0.8438,4,0.375,1,1,,1.000
41542554,0.5313,4,0.125,0,1,,1.000
41537877,0.5625,4,0.250,0,1,,1.000
41274360,0.8438,4,0.375,1,1,,1.000
41253235,0.8438,4,0.375,1,1,,1.000
10.1007/s11356-024-34975-3,0.6989,5,0.375,1,1,0.119,1.000
41349777,0.7500,4,0.000,1,1,,1.000
10.1021/acs.est.5c06392,0.6401,5,0.125,1,1,0.075,1.000
41400887,0.8438,4,0.375,1,1,,1.000
41242553,0.8125,4,0.250,1,1,,1.000
41338344,0.8438,4,0.375,1,1,,1.000
41248761,0.5625,4,0.250,0,1,,1.000
41515301,0.8438,4,0.375,1,1,,1.000
41530614,0.8125,4,0.250,1,1,,1.000
41522245,0.8125,4,0.250,1,1,,1.000
41524908,0.7813,4,0.125,1,1,,1.000
41371469,0.7813,4,0.125,1,1,,1.000
10.1016/j.bioelechem.2025.109210,0.7239,5,0.500,1,1,0.119,1.000
10.1016/j.bioelechem.2025.109178,0.6500,5,0.250,1,1,0.000,1.000
41453317,0.8125,4,0.250,1,1,,1.000
41468677,0.5000,4,0.000,0,1,,1.000
41385942,0.8125,4,0.250,1,1,,1.000
41349503,0.8438,4,0.375,1,1,,1.000
10.1021/acs.inorgchem.5c03674,0.6651,5,0.250,1,1,0.075,1.000
41519922,0.7813,4,0.125,1,1,,1.000
41455290,0.8438,4,0.375,1,1,,1.000
41126645,0.8125,4,0.250,1,1,,1.000
10.1002/tqem.70279,0.6750,5,0.375,1,1,0.000,1.000
41508508,0.5313,4,0.125,0,1,,1.000
41176478,0.8125,4,0.250,1,1,,1.000
10.1002/tqem.70277,0.6750,5,0.375,1,1,0.000,1.000
41406879,0.5313,4,0.125,0,1,,1.000
10.1038/s41598-025-34533-y,0.6000,5,0.000,1,1,0.000,1.000
10.1111/ejn.70344,0.4151,5,0.000,0,1,0.075,1.000
41480278,0.5313,4,0.125,0,1,,1.000
41461708,0.5000,4,0.000,0,1,,1.000
10.1039/d5en00760g,0.6651,5,0.250,1,1,0.075,1.000
10.1039/d5ew00936g,0.6500,5,0.250,1,1,0.000,1.000
10.1016/j.fuel.2025.136514,0.3051,5,0.375,0,0,0.151,1.000
10.1051/bioconf/202621613001,0.6750,5,0.375,1,1,0.000,1.000
10.1142/s1793984425400057,0.4750,5,0.375,0,1,0.000,1.000
10.1016/b978-0-443-14068-6.00007-0,0.3923,5,0.000,1,0,0.000,0.962
10.1016/b978-0-443-14068-6.00016-1,0.3923,5,0.000,1,0,0.000,0.962
10.1016/b978-0-443-26718-5.00004-x,0.3923,5,0.000,1,0,0.000,0.962
10.1080/21622515.2025.2473659,0.2324,5,0.125,0,0,0.075,0.962
10.22531/muglajsci.1737770,0.7423,5,0.750,1,1,0.000,0.962
41395934,0.8029,4,0.250,1,1,,0.962
41459228,0.5529,4,0.250,0,1,,0.962
10.1186/s12903-025-07532-8,0.4074,5,0.000,0,1,0.075,0.962
10.62762/ijtsse.2025.805399,0.6173,5,0.125,1,1,0.000,0.962
10.1186/s12934-025-02889-5,0.7423,5,0.750,1,1,0.000,0.962
10.3390/bioengineering13010031,0.6824,5,0.375,1,1,0.075,0.962
41441290,0.8029,4,0.250,1,1,,0.962
41439188,0.5216,4,0.125,0,1,,0.962
10.20944/preprints202512.2158.v1,0.6173,5,0.125,1,1,0.000,0.962
41259379,0.5216,4,0.125,0,1,,0.962
10.3390/toxics13121059,0.4423,5,0.250,0,1,0.000,0.962
40634694,0.7716,4,0.125,1,1,,0.962
41118127,0.8029,4,0.250,1,1,,0.962
10.1038/s44319-025-00613-3,0.3923,5,0.000,0,1,0.000,0.962
41412141,0.4904,4,0.000,0,1,,0.962
38653895,0.7716,4,0.125,1,1,,0.962
10.3390/pr13124058,0.6173,5,0.125,1,1,0.000,0.962
41398737,0.7716,4,0.125,1,1,,0.962
41345199,0.9279,4,0.750,1,1,,0.962
10.1021/acssuschemeng.5c09770,0.6324,5,0.125,1,1,0.075,0.962
10.1021/jacs.5c10357,0.6724,5,0.250,1,1,0.151,0.962
10.1007/s12032-025-03169-3,0.3923,5,0.000,0,1,0.000,0.962
10.1186/s12934-025-02893-9,0.4923,5,0.500,0,1,0.000,0.962
10.1016/j.biortech.2025.133566,0.6324,5,0.125,1,1,0.075,0.962
41224037,0.5216,4,0.125,0,1,,0.962
41192487,0.8029,4,0.250,1,1,,0.962
41325479,0.7716,4,0.125,1,1,,0.962
41135801,0.8341,4,0.375,1,1,,0.962
41238138,0.8029,4,0.250,1,1,,0.962
41167484,0.5529,4,0.250,0,1,,0.962
41167488,0.8029,4,0.250,1,1,,0.962
41139031,0.8341,4,0.375,1,1,,0.962
41289355,0.7716,4,0.125,1,1,,0.962
10.3390/w17243497,0.5923,5,0.000,1,1,0.000,0.962
10.1007/s00253-025-13653-5,0.6912,5,0.375,1,1,0.119,0.962
10.1038/s44321-025-00331-2,0.3923,5,0.000,0,1,0.000,0.962
41242146,0.7716,4,0.125,1,1,,0.962
10.21203/rs.3.rs-8139899/v1,0.4173,5,0.125,0,1,0.000,0.962
10.3390/catal15121153,0.6673,5,0.375,1,1,0.000,0.962
10.1021/acs.nanolett.5c04643,0.4912,5,0.375,0,1,0.119,0.962
41346718,0.8654,4,0.500,1,1,,0.962
41124809,0.7404,4,0.000,1,1,,0.962
41167123,0.8341,4,0.375,1,1,,0.962
41232408,0.8029,4,0.250,1,1,,0.962
41202478,0.8029,4,0.250,1,1,,0.962
10.1016/j.bioelechem.2025.109116,0.7074,5,0.500,1,1,0.075,0.962
41072332,0.7404,4,0.000,1,1,,0.962
41086731,0.8654,4,0.500,1,1,,0.962
40946441,0.8029,4,0.250,1,1,,0.962
41218356,0.4904,4,0.000,0,1,,0.962
10.1016/j.bioelechem.2025.109148,0.6173,5,0.125,1,1,0.000,0.962
41109031,0.7716,4,0.125,1,1,,0.962
41344792,0.4904,4,0.000,0,1,,0.962
41043230,0.8029,4,0.250,1,1,,0.962
10.1080/01616412.2025.2520009,0.4324,5,0.125,0,1,0.075,0.962
41183639,0.8029,4,0.250,1,1,,0.962
41139050,0.8029,4,0.250,1,1,,0.962
10.1002/smll.202511164,0.6974,5,0.375,1,1,0.151,0.962
10.1002/fuce.70035,0.4324,5,0.125,0,1,0.075,0.962
41005478,0.4904,4,0.000,0,1,,0.962
41302393,0.5841,4,0.375,0,1,,0.962
41304294,0.8341,4,0.375,1,1,,0.962
41302070,0.4904,4,0.000,0,1,,0.962
41304186,0.8029,4,0.250,1,1,,0.962
41307588,0.8029,4,0.250,1,1,,0.962
10.1186/s12887-025-06316-x,0.3923,5,0.000,0,1,0.000,0.962
10.1038/s41598-025-27118-2,0.7074,5,0.500,1,1,0.075,0.962
10.1101/2025.10.22.684050,0.4574,5,0.250,0,1,0.075,0.962
41272333,0.8341,4,0.375,1,1,,0.962
41206318,0.8341,4,0.375,1,1,,0.962
10.1002/ep.70216,0.7423,5,0.750,1,1,0.000,0.962
41257922,0.5216,4,0.125,0,1,,0.962
41101272,0.4904,4,0.000,0,1,,0.962
41244698,0.8029,4,0.250,1,1,,0.962
10.1115/imece2025-168478,0.4173,5,0.125,0,1,0.000,0.962
41151326,0.4904,4,0.000,0,1,,0.962
41231292,0.8029,4,0.250,1,1,,0.962
10.1371/journal.pone.0336503,0.3923,5,0.000,0,1,0.000,0.962
41231316,0.8029,4,0.250,1,1,,0.962
41062038,0.7716,4,0.125,1,1,,0.962
40664540,0.7716,4,0.125,1,1,,0.962
10.1016/j.tibtech.2025.07.022,0.6423,5,0.250,1,1,0.000,0.962
10.1016/j.tibtech.2025.10.008,0.6173,5,0.125,1,1,0.000,0.962
41210787,0.8341,4,0.375,1,1,,0.962
10.1038/s41598-025-23654-z,0.4173,5,0.125,0,1,0.000,0.962
10.1016/j.talanta.2025.128686,0.6824,5,0.375,1,1,0.075,0.962
10.1002/smll.202509868,0.4324,5,0.125,0,1,0.075,0.962
10.1111/1758-2229.70232,0.6673,5,0.375,1,1,0.000,0.962
41199198,0.5216,4,0.125,0,1,,0.962
10.1039/d5ra05180k,0.6912,5,0.375,1,1,0.119,0.962
40934159,0.8654,4,0.500,1,1,,0.962
10.3390/plasma8030034,0.3923,5,0.000,0,1,0.000,0.962
41180857,0.8029,4,0.250,1,1,,0.962
10.1021/acs.inorgchem.5c03970,0.6423,5,0.250,1,1,0.000,0.962
41177620,0.8654,4,0.500,1,1,,0.962
10.1016/j.ijhydene.2025.152179,0.4224,5,0.000,1,0,0.151,0.962
10.1016/j.elecom.2025.108051,0.4074,5,0.000,1,0,0.075,0.962
10.3390/membranes15110332,0.6974,5,0.375,1,1,0.151,0.962
10.28940/terralatinoamericana.v43i.2073,0.6423,5,0.250,1,1,0.000,0.962
41154039,0.5216,4,0.125,0,1,,0.962
41158617,0.8029,4,0.250,1,1,,0.962
10.3390/biotech14040084,0.6324,5,0.125,1,1,0.075,0.962
41148502,0.8966,4,0.625,1,1,,0.962
10.1177/15509087251389708,0.6173,5,0.125,1,1,0.000,0.962
10.3390/bios15100674,0.6423,5,0.250,1,1,0.000,0.962
10.1021/jacs.5c09562,0.4412,5,0.125,0,1,0.119,0.962
10.3390/fermentation11110610,0.5923,5,0.000,1,1,0.000,0.962
10.1007/s00210-025-04225-5,0.5023,5,0.375,0,1,0.175,0.962
41136857,0.8341,4,0.375,1,1,,0.962
10.59298/nijses/2025/63.238248,0.5923,5,0.000,1,1,0.000,0.962
10.1152/ajpendo.00226.2025,0.4574,5,0.250,0,1,0.075,0.962
10.1186/s12859-025-06285-z,0.3923,5,0.000,0,1,0.000,0.962
10.1002/aenm.202504010,0.4162,5,0.000,0,1,0.119,0.962
10.1108/978-1-83708-042-720251006,0.6423,5,0.250,1,1,0.000,0.962
40851040,0.7716,4,0.125,1,1,,0.962
10.46991/jisees.2025.si1.128,0.6173,5,0.125,1,1,0.000,0.962
41114496,0.8654,4,0.500,1,1,,0.962
41092927,0.4904,4,0.000,0,1,,0.962
41092928,0.4904,4,0.000,0,1,,0.962
41100453,0.5529,4,0.250,0,1,,0.962
10.1016/j.envres.2025.122607,0.7162,5,0.500,1,1,0.119,0.962
40846193,0.8654,4,0.500,1,1,,0.962
10.1016/j.biortech.2025.133363,0.6324,5,0.125,1,1,0.075,0.962
40876247,0.8341,4,0.375,1,1,,0.962
40935168,0.8654,4,0.500,1,1,,0.962
10.1093/aje/kwae451,0.3923,5,0.000,0,1,0.000,0.962
41032980,0.5529,4,0.250,0,1,,0.962
40834570,0.8029,4,0.250,1,1,,0.962
40921356,0.7716,4,0.125,1,1,,0.962
41074327,0.4904,4,0.000,0,1,,0.962
41073418,0.5216,4,0.125,0,1,,0.962
40990948,0.4904,4,0.000,0,1,,0.962
10.1016/j.aca.2025.344624,0.3923,5,0.000,0,1,0.000,0.962
10.3390/en18195320,0.6324,5,0.125,1,1,0.075,0.962
41057062,0.8029,4,0.250,1,1,,0.962
10.1016/j.jhazmat.2025.139620,0.7375,5,0.500,1,1,0.226,0.962
10.1016/j.bioelechem.2025.109129,0.6574,5,0.250,1,1,0.075,0.962
10.53040/cga12.59,0.6673,5,0.375,1,1,0.000,0.962
10.1109/TPEL.2025.3584306,0.5023,5,0.375,0,1,0.175,0.962
10.1149/1945-7111/ae1167,0.6324,5,0.125,1,1,0.075,0.962
10.5796/electrochemistry.25-00109,0.4074,5,0.000,1,0,0.075,0.962
10.3390/coatings15101130,0.7324,5,0.625,1,1,0.075,0.962
10.3390/app151910601,0.6923,5,0.500,1,1,0.000,0.962
10.63463/kjes1190,0.6173,5,0.125,1,1,0.000,0.962
40590277,0.8341,4,0.375,1,1,,0.962
10.1016/j.aca.2025.344569,0.4324,5,0.125,0,1,0.075,0.962
10.9734/jenrr/2025/v17i10464,0.6423,5,0.250,1,1,0.000,0.962
10.1016/j.jhazmat.2025.139972,0.7023,5,0.375,1,1,0.175,0.962
41003311,0.5216,4,0.125,0,1,,0.962
40602513,0.7716,4,0.125,1,1,,0.962
10.1021/acsnano.5c04610,0.6574,5,0.250,1,1,0.075,0.962
10.1007/s00449-025-03201-w,0.6423,5,0.250,1,1,0.000,0.962
10.1016/j.brs.2025.08.004,0.4324,5,0.125,0,1,0.075,0.962
10.3390/en18184989,0.6173,5,0.125,1,1,0.000,0.962
40963998,0.4904,4,0.000,0,1,,0.962
40956468,0.5529,4,0.250,0,1,,0.962
40865575,0.7716,4,0.125,1,1,,0.962
40813513,0.5216,4,0.125,0,1,,0.962
40885268,0.7716,4,0.125,1,1,,0.962
40911611,0.5216,4,0.125,0,1,,0.962
10.7554/eLife.103107,0.6662,5,0.250,1,1,0.119,0.962
10.3390/molecules30183759,0.6574,5,0.250,1,1,0.075,0.962
40911522,0.5216,4,0.125,0,1,,0.962
10.1002/jctb.70064,0.6574,5,0.250,1,1,0.075,0.962
10.1002/celc.202500008,0.6824,5,0.375,1,1,0.075,0.962
40946466,0.8029,4,0.250,1,1,,0.962
10.3390/su17188245,0.6673,5,0.375,1,1,0.000,0.962
10.1093/femsle/fnaf094,0.6662,5,0.250,1,1,0.119,0.962
40754237,0.8029,4,0.250,1,1,,0.962
40779866,0.7716,4,0.125,1,1,,0.962
40924168,0.8029,4,0.250,1,1,,0.962
40839909,0.8029,4,0.250,1,1,,0.962
40834849,0.8029,4,0.250,1,1,,0.962
10.14710/presipitasi.v22i3.980-992,0.6923,5,0.500,1,1,0.000,0.962
10.1007/s40262-025-01533-0,0.4474,5,0.125,0,1,0.151,0.962
40737815,0.7716,4,0.125,1,1,,0.962
40651474,0.4904,4,0.000,0,1,,0.962
10.1016/j.biortech.2025.133147,0.6662,5,0.250,1,1,0.119,0.962
40719748,0.5529,4,0.250,0,1,,0.962
40759347,0.7716,4,0.125,1,1,,0.962
40846104,0.8341,4,0.375,1,1,,0.962
10.1016/j.watres.2025.124154,0.5150,5,0.375,0,1,0.239,0.962
40759346,0.8029,4,0.250,1,1,,0.962
10.1038/s44318-025-00518-w,0.4074,5,0.000,0,1,0.075,0.962
10.26554/ijems.2025.9.3.134-142,0.7173,5,0.625,1,1,0.000,0.962
10.1109/tpel.2025.3556253,0.4574,5,0.250,0,1,0.075,0.962
10.1007/s12541-025-01340-4,0.4273,5,0.000,1,0,0.175,0.962
10.1049/icp.2025.2687,0.3923,5,0.000,1,0,0.000,0.962
10.2174/0122133461349973241119105835,0.6724,5,0.250,1,1,0.151,0.962
10.1680/jemmr.24.00195,0.7324,5,0.625,1,1,0.075,0.962
10.1016/j.mlwa.2025.100693,0.1923,5,0.000,0,0,0.000,0.962
10.1016/j.mlwa.2025.100698,0.2596,5,0.125,0,0,0.211,0.962
40695114,0.7716,4,0.125,1,1,,0.962
40628213,0.5216,4,0.125,0,1,,0.962
40532437,0.8029,4,0.250,1,1,,0.962
40773948,0.7716,4,0.125,1,1,,0.962
10.61173/vcvnzr96,0.6173,5,0.125,1,1,0.000,0.962
10.1038/s41598-025-13410-8,0.4474,5,0.125,0,1,0.151,0.962
10.1111/cts.70321,0.4412,5,0.125,0,1,0.119,0.962
10.1002/cssc.202501384,0.4474,5,0.125,0,1,0.151,0.962
40742136,0.5216,4,0.125,0,1,,0.962
40721886,0.8341,4,0.375,1,1,,0.962
10.1038/s41598-025-15865-1,0.6173,5,0.125,1,1,0.000,0.962
10.1002/adma.202508570,0.5062,5,0.375,0,1,0.195,0.962
40505372,0.8029,4,0.250,1,1,,0.962
40619280,0.8029,4,0.250,1,1,,0.962
10.1002/bbb.70035,0.7023,5,0.375,1,1,0.175,0.962
40652718,0.7716,4,0.125,1,1,,0.962
40513371,0.8341,4,0.375,1,1,,0.962
40483753,0.8029,4,0.250,1,1,,0.962
40472425,0.8029,4,0.250,1,1,,0.962
40554403,0.7716,4,0.125,1,1,,0.962
40639193,0.8029,4,0.250,1,1,,0.962
40755458,0.7716,4,0.125,1,1,,0.962
39106009,0.8029,4,0.250,1,1,,0.962
38758442,0.8029,4,0.250,1,1,,0.962
10.3389/fmicb.2025.1604265,0.6673,5,0.375,1,1,0.000,0.962
40731423,0.4904,4,0.000,0,1,,0.962
10.1038/s41388-025-03444-7,0.4324,5,0.125,0,1,0.075,0.962
10.1109/TPEL.2025.3559990,0.4724,5,0.250,0,1,0.151,0.962
10.3390/microorganisms13081938,0.7412,5,0.625,1,1,0.119,0.962
10.1099/mgen.0.001476,0.6662,5,0.250,1,1,0.119,0.962
10.1016/j.fsi.2025.110639,0.6912,5,0.375,1,1,0.119,0.962
10.1109/JESTPE.2025.3564792,0.5062,5,0.375,0,1,0.195,0.962
40746524,0.8029,4,0.250,1,1,,0.962
10.1016/j.fuel.2025.135020,0.4625,5,0.125,1,0,0.226,0.962
10.1016/j.jes.2024.06.038,0.6773,5,0.250,1,1,0.175,0.962
40531245,0.7716,4,0.125,1,1,,0.962
40607995,0.5216,4,0.125,0,1,,0.962
40318000,0.8029,4,0.250,1,1,,0.962
40717420,0.5529,4,0.250,0,1,,0.962
10.17116/stomat202510403121,0.6423,5,0.250,1,1,0.000,0.962
10.1002/pro.70243,0.6724,5,0.250,1,1,0.151,0.962
40687807,0.7716,4,0.125,1,1,,0.962
10.1016/j.aca.2025.344346,0.4324,5,0.125,0,1,0.075,0.962
10.1093/bbb/zbaf106,0.6574,5,0.250,1,1,0.075,0.962
40682119,0.8029,4,0.250,1,1,,0.962
40622172,0.8029,4,0.250,1,1,,0.962
40554879,0.7716,4,0.125,1,1,,0.962
40609765,0.7404,4,0.000,1,1,,0.962
40614873,0.8029,4,0.250,1,1,,0.962
40555333,0.4904,4,0.000,0,1,,0.962
10.1016/j.bios.2025.117674,0.6974,5,0.375,1,1,0.151,0.962
10.1016/j.bios.2025.117683,0.7173,5,0.375,1,1,0.250,0.962
40646565,0.7404,4,0.000,1,1,,0.962
40480515,0.5529,4,0.250,0,1,,0.962
10.3389/fchem.2025.1621274,0.6773,5,0.250,1,1,0.175,0.962
40494072,0.4904,4,0.000,0,1,,0.962
40592584,0.8654,4,0.500,1,1,,0.962
40647767,0.7716,4,0.125,1,1,,0.962
10.1002/batt.202500295,0.4173,5,0.125,0,1,0.000,0.962
10.1149/ma2025-01422313mtgabs,0.6673,5,0.375,1,1,0.000,0.962
10.1149/ma2025-01482485mtgabs,0.6423,5,0.250,1,1,0.000,0.962
10.1149/ma2025-01482490mtgabs,0.4673,5,0.375,0,1,0.000,0.962
10.1149/ma2025-01623014mtgabs,0.6673,5,0.375,1,1,0.000,0.962
10.1149/ma2025-017782mtgabs,0.4173,5,0.125,0,1,0.000,0.962
40056464,0.8341,4,0.375,1,1,,0.962
40619763,0.8029,4,0.250,1,1,,0.962
40222956,0.7404,4,0.000,1,1,,0.962
10.33042/2522-1809-2025-3-191-355-361,0.4173,5,0.125,0,1,0.000,0.962
10.3390/electrochem6030025,0.4173,5,0.125,0,1,0.000,0.962
40610645,0.7716,4,0.125,1,1,,0.962
10.1002/celc.202500071,0.6173,5,0.125,1,1,0.000,0.962
10.1002/smll.202505579,0.5096,5,0.375,0,1,0.211,0.962
40595581,0.5529,4,0.250,0,1,,0.962
40594557,0.5216,4,0.125,0,1,,0.962
10.1002/smtd.202500923,0.4474,5,0.125,0,1,0.151,0.962
40595644,0.5216,4,0.125,0,1,,0.962
40595573,0.4904,4,0.000,0,1,,0.962
10.1093/ce/zkaf013,0.6923,5,0.500,1,1,0.000,0.962
10.1149/1945-7111/adf25d,0.6173,5,0.125,1,1,0.000,0.962
40518922,0.8029,4,0.250,1,1,,0.962
10.36106/ijar/4901670,0.4423,5,0.250,0,1,0.000,0.962
10.3390/ijms26147012,0.6724,5,0.250,1,1,0.151,0.962
10.1109/MetroInd4.0IoT66048.2025.11122065,0.6574,5,0.250,1,1,0.075,0.962
10.1109/MetroInd4.0IoT66048.2025.11122055,0.6173,5,0.125,1,1,0.000,0.962
10.1109/MetroInd4.0IoT66048.2025.11121954,0.6423,5,0.250,1,1,0.000,0.962
10.1186/s41205-025-00285-8,0.6412,5,0.125,1,1,0.119,0.962
40523412,0.5216,4,0.125,0,1,,0.962
10.61180/vegsci.2025.v52.i1.20,0.3923,5,0.000,0,1,0.000,0.962
10.2174/9789815274134125010009,0.4423,5,0.250,0,1,0.000,0.962
10.1109/transducers61432.2025.11110308,0.3923,5,0.000,1,0,0.000,0.962
10.58496/bjml/2025/007,0.4650,5,0.125,0,1,0.239,0.962
10.71443/9789349552654-08,0.4173,5,0.125,0,1,0.000,0.962
10.71443/9789349552654-12,0.4173,5,0.125,0,1,0.000,0.962
10.71443/9789349552654-11,0.3923,5,0.000,0,1,0.000,0.962
10.71443/9789349552654-05,0.4173,5,0.125,0,1,0.000,0.962
10.71443/9789349552654-02,0.3923,5,0.000,0,1,0.000,0.962
10.71443/9789349552654-04,0.4173,5,0.125,0,1,0.000,0.962
10.71443/9789349552654-06,0.4423,5,0.250,0,1,0.000,0.962
10.3390/coatings15070760,0.7673,5,0.875,1,1,0.000,0.962
10.1128/aac.01742-24,0.6324,5,0.125,1,1,0.075,0.962
10.58559/ijes.1614224,0.6923,5,0.500,1,1,0.000,0.962
10.1002/adma.202508647,0.4912,5,0.375,0,1,0.119,0.962
40467001,0.4904,4,0.000,0,1,,0.962
40345171,0.7716,4,0.125,1,1,,0.962
40551089,0.8654,4,0.500,1,1,,0.962
10.54691/mde7f203,0.6423,5,0.250,1,1,0.000,0.962
40534614,0.7404,4,0.000,1,1,,0.962
40519649,0.7716,4,0.125,1,1,,0.962
40526314,0.7716,4,0.125,1,1,,0.962
10.14710/gjec.2025.27318,0.6673,5,0.375,1,1,0.000,0.962
10.1002/celc.202500092,0.6423,5,0.250,1,1,0.000,0.962
10.1089/3dp.2023.0182,0.4324,5,0.125,1,0,0.075,0.962
10.17113/ftb.63.02.25.9020,0.6824,5,0.375,1,1,0.075,0.962
10.4271/2025-01-0239,0.4074,5,0.000,0,1,0.075,0.962
10.1021/jacs.5c04997,0.5372,5,0.375,0,1,0.349,0.962
10.3389/fmicb.2025.1620539,0.6574,5,0.250,1,1,0.075,0.962
40460980,0.7716,4,0.125,1,1,,0.962
40412561,0.7716,4,0.125,1,1,,0.962
10.37394/232032.2025.3.25,0.4173,5,0.125,0,1,0.000,0.962
10.26907/2542-064x.2025.2.201-222,0.7074,5,0.500,1,1,0.075,0.962
10.3390/bioengineering12060635,0.7062,5,0.375,1,1,0.195,0.962
10.4314/jobasr.v3i3.9,0.6423,5,0.250,1,1,0.000,0.962
40324603,0.5529,4,0.250,0,1,,0.962
10.1089/3dp.2024.0262,0.3923,5,0.000,1,0,0.000,0.962
10.1186/s41205-025-00272-z,0.6324,5,0.125,1,1,0.075,0.962
10.5815/ijitcs.2025.03.06,0.4324,5,0.125,0,1,0.075,0.962
10.1002/ep.70001,0.6574,5,0.250,1,1,0.075,0.962
40412044,0.8029,4,0.250,1,1,,0.962
40220727,0.8029,4,0.250,1,1,,0.962
40339395,0.8029,4,0.250,1,1,,0.962
10.1016/j.bioelechem.2025.108988,0.6912,5,0.375,1,1,0.119,0.962
10.30537/sjet.v8i1.1638,0.4423,5,0.250,0,1,0.000,0.962
10.1016/j.biortech.2025.132675,0.6912,5,0.375,1,1,0.119,0.962
10.1016/j.biortech.2025.132660,0.7194,5,0.375,1,1,0.260,0.962
10.1007/s13399-025-06536-2,0.8261,5,0.875,1,1,0.294,0.962
10.1016/j.mlwa.2025.100634,0.2523,5,0.125,0,0,0.175,0.962
10.1089/3dp.2023.0174,0.5923,5,0.000,1,1,0.000,0.962
10.1016/j.mlwa.2025.100645,0.2650,5,0.125,0,0,0.239,0.962
